"TIMESTAMP","BattV_Min","PTemp_C_Max","Temp","Temp_Avg","Temp_Max","Temp_TMx","Temp_Min","Temp_TMn","Umid","Umid_Avg","Umid_Max","Umid_TMx","Umid_Min","Umid_TMn","Pressao","Pressao_Avg","Pressao_Max","Pressao_TMx","Pressao_Min","Pressao_TMn","Tempbar","Tempbar_Avg","Tempbar_Max","Tempbar_TMx","Tempbar_Min","Tempbar_TMn","RadFlux","RadFlux_Avg","RadFlux_Max","RadFlux_TMx","RadTot_Tot","VelVento_Max","VelVento_TMx","VelVento_S_WVT","DirVento_D1_WVT","DirVento_SD1_WVT","Chuva_Tot"
"TS","Volts","Deg C","C","C","C","","C","","%","%","%","","%","","mbar","mbar","mbar","","mbar","","C","C","C","","C","","W/m^2","W/m^2","W/m^2","","MJ/m^2","meters/second","","meters/second","Deg","Deg","mm"
"2023-02-20 01:00:00",12.03,23.47,20.61,20.53,20.73,"2023-02-20 00:00:11",20.41,"2023-02-20 00:35:21",92.3,92,92.7,"2023-02-20 00:40:51",90.3,"2023-02-20 00:00:01",1018,1017.864,1018.436,"2023-02-20 00:00:01",1017.488,"2023-02-20 00:49:42",23.61,23.69397,23.923,"2023-02-20 00:00:12",23.595,"2023-02-20 00:50:42",0,0,0,"2023-02-20 00:00:01",0,4.9,"2023-02-20 00:07:49",1.693,168.7,19.73,0
"2023-02-20 02:00:00",12.03,23.52,21.3,21.01,21.32,"2023-02-20 01:59:11",20.57,"2023-02-20 01:02:51",88.3,89.9,92.3,"2023-02-20 01:00:01",88.2,"2023-02-20 01:57:41",1017,1017.134,1017.535,"2023-02-20 01:01:12",1016.588,"2023-02-20 01:59:42",24,23.76409,23.999,"2023-02-20 01:59:02",23.595,"2023-02-20 01:01:12",0,0,0,"2023-02-20 01:00:01",0,4.116,"2023-02-20 01:17:23",1.588,148,28.43,0
"2023-02-20 03:00:00",12.02,23.84,21.56,21.5,21.66,"2023-02-20 02:50:21",21.26,"2023-02-20 02:05:51",87.4,87,88.5,"2023-02-20 02:08:41",86.1,"2023-02-20 02:28:51",1016,1016.176,1016.609,"2023-02-20 02:00:22",1015.878,"2023-02-20 02:53:12",24.29,24.19081,24.372,"2023-02-20 02:51:22",23.989,"2023-02-20 02:00:02",0,0,0,"2023-02-20 02:00:01",0,4.214,"2023-02-20 02:58:53",1.71,151.6,19.79,0
"2023-02-20 04:00:00",12.03,23.96,21.81,21.72,21.82,"2023-02-20 03:37:31",21.54,"2023-02-20 03:11:41",85.6,87.1,88,"2023-02-20 03:09:41",85.6,"2023-02-20 03:59:41",1015,1015.552,1015.929,"2023-02-20 03:02:12",1015.217,"2023-02-20 03:52:02",24.47,24.2767,24.477,"2023-02-20 03:58:52",24.152,"2023-02-20 03:15:12",0,0,0,"2023-02-20 03:00:01",0,5.194,"2023-02-20 03:51:41",2.174,165.9,18.48,0
"2023-02-20 05:00:00",12.05,24.22,21.86,21.85,21.96,"2023-02-20 04:52:01",21.74,"2023-02-20 04:06:31",84.9,84.3,85.6,"2023-02-20 04:00:01",83.5,"2023-02-20 04:41:41",1015,1015.032,1015.286,"2023-02-20 04:02:12",1014.907,"2023-02-20 04:20:02",24.7,24.59227,24.707,"2023-02-20 04:56:42",24.458,"2023-02-20 04:00:02",0,0,0,"2023-02-20 04:00:01",0,6.076,"2023-02-20 04:38:03",2.36,168.7,20.67,0
"2023-02-20 06:00:00",12.04,24.25,20.98,21.32,21.86,"2023-02-20 05:00:01",20.95,"2023-02-20 05:55:51",90.9,88.7,91.1,"2023-02-20 05:54:21",84.9,"2023-02-20 05:00:01",1015,1014.831,1015.026,"2023-02-20 05:37:12",1014.584,"2023-02-20 05:59:22",23.91,24.43161,24.735,"2023-02-20 05:08:02",23.912,"2023-02-20 05:59:52",0.676,0.08,0.676,"2023-02-20 05:58:40",0.0002889457,6.958,"2023-02-20 05:44:26",2.68,171.8,21.74,0.254
"2023-02-20 07:00:00",12.05,23.61,20.52,20.75,20.98,"2023-02-20 06:01:41",20.52,"2023-02-20 06:59:31",93.9,92.2,94,"2023-02-20 06:59:21",90.9,"2023-02-20 06:00:01",1015,1015.061,1015.521,"2023-02-20 06:44:32",1014.599,"2023-02-20 06:01:12",23.21,23.53732,23.931,"2023-02-20 06:00:02",23.21,"2023-02-20 06:59:12",7.436,3.231,7.774,"2023-02-20 06:58:59",0.01163217,6.86,"2023-02-20 06:27:07",2.539,163.2,21.18,9.91
"2023-02-20 08:00:00",12.05,22.92,20.07,20.32,20.58,"2023-02-20 07:23:01",20.02,"2023-02-20 07:57:11",96.1,95.1,96.1,"2023-02-20 07:59:51",93.9,"2023-02-20 07:00:01",1016,1015.393,1015.569,"2023-02-20 07:57:32",1015.167,"2023-02-20 07:28:42",23.02,23.10385,23.23,"2023-02-20 07:00:12",23.008,"2023-02-20 07:53:02",41.75,13.87,42.08,"2023-02-20 07:58:35",0.04992862,4.312,"2023-02-20 07:25:30",1.129,166.8,27.04,27.94
"2023-02-20 09:00:00",12.05,23.07,20.61,20.26,20.61,"2023-02-20 08:59:51",20.04,"2023-02-20 08:03:51",96.7,96.5,96.7,"2023-02-20 08:52:21",96.1,"2023-02-20 08:00:01",1015,1015.396,1015.533,"2023-02-20 08:00:02",1015.265,"2023-02-20 08:58:22",23.41,23.10559,23.413,"2023-02-20 08:59:32",22.989,"2023-02-20 08:04:32",153.3,90.8,153.3,"2023-02-20 08:59:57",0.3268607,3.822,"2023-02-20 08:02:21",1.32,174.1,22.78,4.572
"2023-02-20 10:00:00",12.04,24.3,21.22,20.86,21.26,"2023-02-20 09:59:11",20.52,"2023-02-20 09:02:31",96.9,96.8,97,"2023-02-20 09:42:01",96.6,"2023-02-20 09:10:11",1015,1015.2,1015.326,"2023-02-20 09:18:52",1014.99,"2023-02-20 09:54:12",24.64,24.06968,24.668,"2023-02-20 09:59:12",23.413,"2023-02-20 09:00:01",152.8,135,171.2,"2023-02-20 09:58:25",0.4858952,5.39,"2023-02-20 09:52:45",1.187,176.7,21.17,0.254
"2023-02-20 11:00:00",12.05,25.22,21.46,21.28,21.71,"2023-02-20 10:54:41",20.96,"2023-02-20 10:16:51",96.9,96.9,97,"2023-02-20 10:25:31",96.7,"2023-02-20 10:16:31",1015,1014.971,1015.098,"2023-02-20 10:24:52",1014.794,"2023-02-20 10:59:42",25.55,25.05902,25.545,"2023-02-20 10:59:52",24.64,"2023-02-20 10:00:01",168.8,157.8,290.1,"2023-02-20 10:43:27",0.5680276,3.822,"2023-02-20 10:00:54",1.526,176.8,18.32,0.762
"2023-02-20 12:00:00",12.05,26.22,22.01,21.93,22.59,"2023-02-20 11:48:01",21.45,"2023-02-20 11:10:11",97,97,97.1,"2023-02-20 11:30:51",96.8,"2023-02-20 11:53:21",1014,1014.451,1014.8,"2023-02-20 11:00:01",1014.187,"2023-02-20 11:59:52",26.54,25.96161,26.551,"2023-02-20 11:59:32",25.536,"2023-02-20 11:00:12",126.9,170.2,263.6,"2023-02-20 11:44:40",0.6126432,3.626,"2023-02-20 11:40:09",0.977,190,24.76,0.508
"2023-02-20 13:00:00",12.05,27.63,23.41,22.72,23.58,"2023-02-20 12:58:01",22.01,"2023-02-20 12:00:01",94.5,96.5,97,"2023-02-20 12:00:01",94.5,"2023-02-20 12:59:51",1013,1013.778,1014.19,"2023-02-20 12:00:02",1013.292,"2023-02-20 12:58:02",27.98,27.12331,27.983,"2023-02-20 12:59:42",26.541,"2023-02-20 12:00:01",247.1,305.2,477.9,"2023-02-20 12:26:13",1.098823,4.508,"2023-02-20 12:27:49",1.825,180.6,22.23,0.762
"2023-02-20 14:00:00",12.03,27.94,22.91,23.02,23.44,"2023-02-20 13:03:21",22.73,"2023-02-20 13:47:31",92.1,92.6,94.4,"2023-02-20 13:00:01",92,"2023-02-20 13:47:31",1013,1013.006,1013.297,"2023-02-20 13:01:02",1012.531,"2023-02-20 13:56:22",27.1,27.95751,28.405,"2023-02-20 13:14:12",27.08,"2023-02-20 13:59:42",51.86,132.8,246.8,"2023-02-20 13:00:01",0.4781005,4.802,"2023-02-20 13:03:52",2.18,171.6,18.25,0.254
"2023-02-20 15:00:00",12.03,26.96,22.63,22.65,22.92,"2023-02-20 14:00:11",22.38,"2023-02-20 14:49:21",94,93.1,94,"2023-02-20 14:59:41",92,"2023-02-20 14:01:01",1013,1012.752,1012.998,"2023-02-20 14:22:42",1012.457,"2023-02-20 14:06:02",26.08,26.32545,27.099,"2023-02-20 14:00:01",25.992,"2023-02-20 14:48:52",213.5,84.3,229.3,"2023-02-20 14:54:32",0.3033222,3.626,"2023-02-20 14:06:15",0.902,199,37.88,1.778
"2023-02-20 16:00:00",12.05,26.93,22.54,22.78,23.16,"2023-02-20 15:21:01",22.49,"2023-02-20 15:55:01",93.8,93.6,94.4,"2023-02-20 15:13:01",93.2,"2023-02-20 15:30:01",1012,1012.066,1012.577,"2023-02-20 15:00:01",1011.648,"2023-02-20 15:59:52",27.13,26.80534,27.21,"2023-02-20 15:49:12",26.077,"2023-02-20 15:00:01",82.9,168.1,273.2,"2023-02-20 15:14:06",0.6052484,2.156,"2023-02-20 15:28:08",0.6,194.9,20.76,0.762
"2023-02-20 17:00:00",12.05,27.03,22.7,22.72,22.92,"2023-02-20 16:35:41",22.51,"2023-02-20 16:04:31",93.3,94,94.2,"2023-02-20 16:25:11",93.3,"2023-02-20 16:58:51",1011,1011.266,1011.648,"2023-02-20 16:00:01",1010.996,"2023-02-20 16:50:22",27.31,27.09435,27.314,"2023-02-20 16:59:12",26.974,"2023-02-20 16:26:02",57.94,100.2,165.4,"2023-02-20 16:32:47",0.3607747,1.372,"2023-02-20 16:36:06",0.056,177.5,4.135,0.762
"2023-02-20 18:00:00",12.05,27.03,22.62,22.68,22.8,"2023-02-20 17:05:01",22.6,"2023-02-20 17:17:41",93.1,93.1,93.4,"2023-02-20 17:00:41",92.9,"2023-02-20 17:33:51",1011,1011.221,1011.318,"2023-02-20 17:19:42",1011.135,"2023-02-20 17:54:02",26.87,27.13411,27.333,"2023-02-20 17:00:22",26.871,"2023-02-20 17:59:32",7.939,31.57,57.77,"2023-02-20 17:00:01",0.1136398,1.764,"2023-02-20 17:16:34",0.288,146.6,16.9,0
"2023-02-20 19:00:00",12.05,26.59,22.49,22.61,22.7,"2023-02-20 18:04:41",22.46,"2023-02-20 18:53:11",94.2,93.7,94.3,"2023-02-20 18:58:11",93.1,"2023-02-20 18:00:11",1011,1011.078,1011.164,"2023-02-20 18:02:32",1011.01,"2023-02-20 18:53:52",26.46,26.69249,26.889,"2023-02-20 18:00:32",26.455,"2023-02-20 18:59:32",0.338,4.28,9.63,"2023-02-20 18:19:10",0.01540934,0.686,"2023-02-20 18:17:37",0.021,79.72,3.389,0
"2023-02-20 20:00:00",12.05,26.16,22.53,22.5,22.56,"2023-02-20 19:21:51",22.45,"2023-02-20 19:01:21",95,94.6,95,"2023-02-20 19:57:11",94.2,"2023-02-20 19:00:01",1012,1011.219,1011.545,"2023-02-20 19:55:22",1010.996,"2023-02-20 19:31:02",25.92,26.21494,26.464,"2023-02-20 19:00:01",25.914,"2023-02-20 19:59:32",0,0.014,0.338,"2023-02-20 19:00:01",5.03369e-05,0,"2023-02-20 19:00:01",0,0,0,2.54
"2023-02-20 21:00:00",12.05,25.64,22.68,22.59,22.68,"2023-02-20 20:57:21",22.5,"2023-02-20 20:02:31",95.6,95.3,95.6,"2023-02-20 20:58:41",95,"2023-02-20 20:00:01",1012,1011.549,1011.621,"2023-02-20 20:51:22",1011.484,"2023-02-20 20:33:12",25.51,25.68984,25.924,"2023-02-20 20:00:01",25.496,"2023-02-20 20:58:52",0,0,0,"2023-02-20 20:00:01",0,0.98,"2023-02-20 20:32:40",0.032,65.55,5.557,5.588
"2023-02-20 22:00:00",12.05,25.25,22.48,22.54,22.7,"2023-02-20 21:03:51",22.42,"2023-02-20 21:53:41",95.9,95.7,95.9,"2023-02-20 21:58:51",95.6,"2023-02-20 21:00:01",1012,1011.237,1011.554,"2023-02-20 21:00:02",1010.91,"2023-02-20 21:31:12",25.38,25.43745,25.525,"2023-02-20 21:00:52",25.363,"2023-02-20 21:44:12",0,0,0,"2023-02-20 21:00:01",0,0.882,"2023-02-20 21:17:05",0.042,72.06,12.66,0.254
"2023-02-20 23:00:00",12.03,25.4,22.62,22.57,22.64,"2023-02-20 22:27:31",22.45,"2023-02-20 22:00:21",96,96,96,"2023-02-20 22:39:31",95.9,"2023-02-20 22:00:01",1012,1011.641,1011.768,"2023-02-20 22:54:02",1011.506,"2023-02-20 22:35:42",25.75,25.58408,25.762,"2023-02-20 22:53:42",25.382,"2023-02-20 22:00:01",0,0,0,"2023-02-20 22:00:01",0,1.568,"2023-02-20 22:46:45",0.159,23.6,8.34,0
"2023-02-21 00:00:00",12.05,25.55,22.72,22.67,22.74,"2023-02-20 23:52:51",22.6,"2023-02-20 23:00:31",95.9,96,96,"2023-02-20 23:00:31",95.9,"2023-02-20 23:30:31",1012,1011.678,1011.755,"2023-02-20 23:00:52",1011.604,"2023-02-20 23:59:52",25.91,25.84714,25.924,"2023-02-20 23:55:12",25.743,"2023-02-20 23:02:22",0,0,0,"2023-02-20 23:00:01",0,1.764,"2023-02-20 23:23:48",0.148,353.3,24.51,0
"2023-02-21 01:00:00",12.05,25.67,22.88,22.83,22.9,"2023-02-21 00:50:41",22.7,"2023-02-21 00:02:11",95.9,95.9,96,"2023-02-21 00:00:41",95.8,"2023-02-21 00:29:01",1011,1011.406,1011.604,"2023-02-21 00:00:01",1011.329,"2023-02-21 00:38:32",26.06,25.96531,26.066,"2023-02-21 00:59:32",25.905,"2023-02-21 00:00:02",0,0,0,"2023-02-21 00:00:01",0,1.666,"2023-02-21 00:21:08",0.126,331.3,23.18,0
"2023-02-21 02:00:00",12.05,25.92,22.88,22.9,22.94,"2023-02-21 01:21:51",22.86,"2023-02-21 01:16:51",96,95.9,96,"2023-02-21 01:59:51",95.8,"2023-02-21 01:00:31",1011,1011.184,1011.399,"2023-02-21 01:01:02",1010.955,"2023-02-21 01:59:52",26.2,26.20605,26.303,"2023-02-21 01:42:02",26.047,"2023-02-21 01:01:22",0,0,0,"2023-02-21 01:00:01",0,0.49,"2023-02-21 01:43:00",0.005,31,11.86,0.508
"2023-02-21 03:00:00",12.05,25.85,22.45,22.64,22.95,"2023-02-21 02:08:41",22.4,"2023-02-21 02:55:01",96.1,96,96.1,"2023-02-21 02:11:41",96,"2023-02-21 02:00:31",1011,1010.819,1010.969,"2023-02-21 02:03:02",1010.745,"2023-02-21 02:45:12",25.76,25.96177,26.208,"2023-02-21 02:00:02",25.762,"2023-02-21 02:56:22",0,0,0,"2023-02-21 02:00:01",0,0.98,"2023-02-21 02:10:39",0.043,315,12.44,0.762
"2023-02-21 04:00:00",12.05,25.49,22.04,22.21,22.49,"2023-02-21 03:03:51",22.03,"2023-02-21 03:59:01",96.1,96.1,96.1,"2023-02-21 03:00:01",96,"2023-02-21 03:23:01",1011,1010.837,1010.911,"2023-02-21 03:25:12",1010.759,"2023-02-21 03:00:01",25.56,25.70614,25.791,"2023-02-21 03:20:12",25.553,"2023-02-21 03:59:42",0,0,0,"2023-02-21 03:00:01",0,1.47,"2023-02-21 03:21:22",0.025,204.7,21.7,0.508
"2023-02-21 05:00:00",12.05,25.25,22.14,22.03,22.18,"2023-02-21 04:54:01",21.92,"2023-02-21 04:30:51",96.3,96.1,96.3,"2023-02-21 04:50:21",95.9,"2023-02-21 04:09:31",1011,1011.123,1011.291,"2023-02-21 04:46:42",1010.82,"2023-02-21 04:00:01",25.35,25.41148,25.562,"2023-02-21 04:00:01",25.334,"2023-02-21 04:54:12",0,0,0,"2023-02-21 04:00:01",0,0.588,"2023-02-21 04:55:57",0.006,145,3.498,0.254
"2023-02-21 06:00:00",12.05,25.04,21.53,21.86,22.17,"2023-02-21 05:01:51",21.49,"2023-02-21 05:56:31",95.6,95.9,96.3,"2023-02-21 05:00:31",95.6,"2023-02-21 05:59:01",1012,1011.445,1011.886,"2023-02-21 05:59:42",1011.178,"2023-02-21 05:07:32",24.93,25.17799,25.372,"2023-02-21 05:03:22",24.915,"2023-02-21 05:59:42",0.507,0.092,1.014,"2023-02-21 05:58:13",0.0003299951,3.136,"2023-02-21 05:17:23",0.902,165.3,14.93,0
"2023-02-21 07:00:00",12.05,24.6,21.69,21.6,21.78,"2023-02-21 06:53:11",21.46,"2023-02-21 06:06:21",95.4,95.4,95.6,"2023-02-21 06:00:01",95.4,"2023-02-21 06:44:51",1012,1012.122,1012.351,"2023-02-21 06:59:52",1011.886,"2023-02-21 06:00:01",24.9,24.83176,24.934,"2023-02-21 06:00:01",24.772,"2023-02-21 06:36:12",27.2,10.33,34.47,"2023-02-21 06:54:55",0.03717468,2.254,"2023-02-21 06:15:37",0.321,149.6,12.52,0
"2023-02-21 08:00:00",12.05,24.63,21.87,21.72,21.93,"2023-02-21 07:26:11",21.42,"2023-02-21 07:06:41",93.6,93.6,95.4,"2023-02-21 07:00:01",92.4,"2023-02-21 07:30:51",1013,1012.569,1012.89,"2023-02-21 07:57:22",1012.179,"2023-02-21 07:17:52",24.79,24.95085,25.098,"2023-02-21 07:28:32",24.783,"2023-02-21 07:54:22",69.45,47.98,86.7,"2023-02-21 07:47:33",0.1727364,4.41,"2023-02-21 07:06:33",1.482,156,26.45,0.508
"2023-02-21 09:00:00",12.05,26.31,22.44,22.31,22.74,"2023-02-21 08:51:11",21.84,"2023-02-21 08:00:01",92.1,93,93.9,"2023-02-21 08:07:51",92.1,"2023-02-21 08:52:41",1013,1012.887,1013.239,"2023-02-21 08:59:42",1012.693,"2023-02-21 08:19:22",26.82,25.61542,26.815,"2023-02-21 08:59:22",24.792,"2023-02-21 08:00:01",91,145.9,248.2,"2023-02-21 08:29:36",0.5252291,2.058,"2023-02-21 08:53:34",0.534,166.9,29.27,0
"2023-02-21 10:00:00",12.05,26.5,22.17,22.3,22.44,"2023-02-21 09:00:01",22.16,"2023-02-21 09:35:11",92.1,92.2,92.6,"2023-02-21 09:51:31",91.9,"2023-02-21 09:34:11",1014,1013.558,1013.709,"2023-02-21 09:54:02",1013.236,"2023-02-21 09:00:02",26.78,26.8579,26.957,"2023-02-21 09:13:22",26.702,"2023-02-21 09:52:52",105.9,87.5,124.5,"2023-02-21 09:48:22",0.3150937,2.254,"2023-02-21 09:19:26",0.806,178.5,17.74,0
"2023-02-21 11:00:00",12.05,28.59,23.68,22.94,23.74,"2023-02-21 10:59:31",22.18,"2023-02-21 10:00:11",85.5,89.3,92.2,"2023-02-21 10:08:31",85.5,"2023-02-21 10:59:51",1013,1013.598,1013.693,"2023-02-21 10:05:52",1013.48,"2023-02-21 10:59:42",28.98,27.6836,28.976,"2023-02-21 10:59:42",26.768,"2023-02-21 10:00:12",434.2,243.8,434.2,"2023-02-21 11:00:00",0.8777378,2.352,"2023-02-21 10:42:10",0.496,157.6,31.92,0
"2023-02-21 12:00:00",12.05,34.38,26.3,24.83,26.59,"2023-02-21 11:58:11",23.53,"2023-02-21 11:02:11",72.23,79.61,85.3,"2023-02-21 11:00:01",72.11,"2023-02-21 11:59:21",1013,1013.288,1013.519,"2023-02-21 11:02:42",1013.041,"2023-02-21 11:46:52",33.68,30.86338,33.675,"2023-02-21 11:59:52",28.976,"2023-02-21 11:00:01",792,NAN,NAN,"2023-02-21 11:42:18","NAN",5.586,"2023-02-21 11:41:34",1.44,210.7,29.11,0.254
"2023-02-21 13:00:00",12.05,37.61,26.98,26.66,27.45,"2023-02-21 12:55:51",26.08,"2023-02-21 12:01:21",71.93,73.4,76.29,"2023-02-21 12:18:01",70.12,"2023-02-21 12:57:51",1013,1012.95,1013.141,"2023-02-21 12:00:32",1012.652,"2023-02-21 12:59:02",37.14,35.77678,37.14,"2023-02-21 12:59:52",33.675,"2023-02-21 12:00:01",537.1,NAN,NAN,"2023-02-21 12:56:57","NAN",5.684,"2023-02-21 12:02:27",1.721,204.5,32.88,0
"2023-02-21 14:00:00",12.05,38.03,27.82,26.75,27.89,"2023-02-21 13:59:11",26.13,"2023-02-21 13:24:51",71.16,74.46,77.07,"2023-02-21 13:32:41",71.01,"2023-02-21 13:59:41",1012,1012.562,1012.779,"2023-02-21 13:06:52",1012.347,"2023-02-21 13:59:52",37.83,37.05527,37.829,"2023-02-21 13:59:52",36.556,"2023-02-21 13:31:42",563.1,NAN,NAN,"2023-02-21 13:46:45","NAN",5.88,"2023-02-21 13:00:20",1.412,211.9,42.45,0
"2023-02-21 15:00:00",12.03,38.6,26.29,26.89,27.88,"2023-02-21 14:02:01",25.95,"2023-02-21 14:49:31",74.76,72.92,76.23,"2023-02-21 14:54:01",69.64,"2023-02-21 14:18:41",1012,1012.175,1012.36,"2023-02-21 14:00:12",1012.048,"2023-02-21 14:58:42",36.54,37.89473,38.472,"2023-02-21 14:28:32",36.545,"2023-02-21 14:59:52",586.1,NAN,NAN,"2023-02-21 14:22:06","NAN",5.88,"2023-02-21 14:21:32",1.82,200.9,46.42,0
"2023-02-21 16:00:00",12.03,37.02,26.42,25.85,26.42,"2023-02-21 15:59:41",25.49,"2023-02-21 15:43:21",76.17,75.51,76.99,"2023-02-21 15:53:51",73.98,"2023-02-21 15:26:41",1012,1012.059,1012.16,"2023-02-21 15:35:12",1011.921,"2023-02-21 15:58:32",34.5,35.41009,36.545,"2023-02-21 15:00:01",34.447,"2023-02-21 15:55:52",781.6,432.2,1044,"2023-02-21 15:53:40",1.555889,6.174,"2023-02-21 15:44:41",1.993,208.9,48.17,0
"2023-02-21 17:00:00",12.05,35.8,24.74,25.66,26.69,"2023-02-21 16:07:41",24.74,"2023-02-21 16:59:41",76.21,75.2,76.26,"2023-02-21 16:59:31",73.26,"2023-02-21 16:09:51",1012,1011.923,1012.018,"2023-02-21 16:14:22",1011.758,"2023-02-21 16:52:32",32.47,34.42358,35.418,"2023-02-21 16:18:32",32.475,"2023-02-21 16:59:52",79.51,245.2,928,"2023-02-21 16:00:30",0.8826567,9.31,"2023-02-21 16:39:44",2.974,216,28.75,0
"2023-02-21 18:00:00",12.04,32.81,23.76,24.12,24.76,"2023-02-21 17:02:51",23.42,"2023-02-21 17:47:21",82.7,80,85.2,"2023-02-21 17:50:01",75.86,"2023-02-21 17:04:51",1013,1012.288,1012.805,"2023-02-21 17:53:22",1011.809,"2023-02-21 17:11:22",27.97,30.21061,32.475,"2023-02-21 17:00:01",27.974,"2023-02-21 17:59:52",17.4,30,80.9,"2023-02-21 17:00:35",0.1080055,9.41,"2023-02-21 17:07:43",3.861,202.8,25.31,0
"2023-02-21 19:00:00",12.04,28.23,24.03,23.92,24.08,"2023-02-21 18:49:21",23.76,"2023-02-21 18:00:01",75.63,78.81,82.8,"2023-02-21 18:00:51",75.07,"2023-02-21 18:51:21",1013,1013.052,1013.371,"2023-02-21 18:49:22",1012.677,"2023-02-21 18:01:22",27.17,27.3942,27.983,"2023-02-21 18:00:02",27.155,"2023-02-21 18:55:32",1.013,13.69,33.95,"2023-02-21 18:08:05",0.04927048,7.938,"2023-02-21 18:02:24",2.86,180.8,21.49,0
"2023-02-21 20:00:00",12.05,26.74,24.01,23.96,24.05,"2023-02-21 19:57:31",23.85,"2023-02-21 19:28:11",77.8,76.36,77.94,"2023-02-21 19:58:21",75.08,"2023-02-21 19:06:01",1014,1013.513,1014.026,"2023-02-21 19:59:32",1013.219,"2023-02-21 19:00:01",27.03,27.08633,27.184,"2023-02-21 19:00:12",27.014,"2023-02-21 19:45:12",0,0.089,1.013,"2023-02-21 19:00:01",0.0003219533,6.86,"2023-02-21 19:03:48",2.65,175.8,19.41,0
"2023-02-21 21:00:00",12.05,26.56,23.92,23.98,24.06,"2023-02-21 20:11:41",23.91,"2023-02-21 20:59:31",77.13,77.51,77.97,"2023-02-21 20:25:51",76.93,"2023-02-21 20:49:11",1015,1014.451,1014.935,"2023-02-21 20:59:22",1013.957,"2023-02-21 20:00:02",26.97,27.01142,27.051,"2023-02-21 20:03:32",26.957,"2023-02-21 20:57:12",0,0,0,"2023-02-21 20:00:01",0,6.174,"2023-02-21 20:46:36",2.431,161.7,18.61,0
"2023-02-21 22:00:00",12.05,26.53,23.83,23.92,24.01,"2023-02-21 21:05:01",23.83,"2023-02-21 21:58:21",76.64,76.83,77.39,"2023-02-21 21:05:01",76.44,"2023-02-21 21:55:41",1016,1015.306,1015.542,"2023-02-21 21:39:22",1014.916,"2023-02-21 21:01:52",26.94,26.95229,26.985,"2023-02-21 21:00:02",26.929,"2023-02-21 21:30:32",0,0,0,"2023-02-21 21:00:01",0,4.802,"2023-02-21 21:01:45",2,155.6,21.09,0
"2023-02-21 23:00:00",12.05,26.5,23.42,23.61,23.86,"2023-02-21 22:00:31",23.39,"2023-02-21 22:59:31",79.11,78.33,79.57,"2023-02-21 22:56:01",76.67,"2023-02-21 22:00:01",1015,1015.489,1015.649,"2023-02-21 22:18:52",1015.373,"2023-02-21 22:34:32",26.71,26.83913,26.957,"2023-02-21 22:00:22",26.711,"2023-02-21 22:57:12",0,0,0,"2023-02-21 22:00:01",0,4.606,"2023-02-21 22:03:50",1.951,148.8,21.04,0
"2023-02-22 00:00:00",12.05,26.31,23.32,23.37,23.46,"2023-02-21 23:00:31",23.26,"2023-02-21 23:26:11",79,79.19,80.3,"2023-02-21 23:24:41",78.39,"2023-02-21 23:51:01",1015,1015.325,1015.483,"2023-02-21 23:11:32",1015.066,"2023-02-21 23:59:52",26.48,26.55277,26.721,"2023-02-21 23:00:02",26.465,"2023-02-21 23:49:42",0,0,0,"2023-02-21 23:00:01",0,3.92,"2023-02-21 23:11:48",1.823,138.9,19.33,0
"2023-02-22 01:00:00",12.05,26.1,22.47,23.02,23.38,"2023-02-22 00:03:21",22.43,"2023-02-22 00:58:41",82.7,80.2,82.7,"2023-02-22 00:53:31",78.48,"2023-02-22 00:18:21",1015,1015.012,1015.084,"2023-02-22 00:15:42",1014.872,"2023-02-22 00:55:42",26.3,26.42846,26.484,"2023-02-22 00:03:22",26.295,"2023-02-22 00:58:42",0,0,0,"2023-02-22 00:00:01",0,3.92,"2023-02-22 00:09:19",0.866,130.2,19.51,0
"2023-02-22 02:00:00",12.05,25.98,22.24,22.43,22.56,"2023-02-22 01:41:51",22.23,"2023-02-22 01:59:01",83.3,83.1,83.9,"2023-02-22 01:21:11",82.2,"2023-02-22 01:44:51",1015,1014.771,1014.927,"2023-02-22 01:00:01",1014.653,"2023-02-22 01:42:02",25.84,26.03789,26.305,"2023-02-22 01:00:02",25.831,"2023-02-22 01:58:02",0,0,0,"2023-02-22 01:00:01",0,2.842,"2023-02-22 01:36:22",0.747,144.9,17.99,0
"2023-02-22 03:00:00",12.04,25.55,22.04,22.18,22.24,"2023-02-22 02:00:01",22.02,"2023-02-22 02:59:41",87.9,86.2,87.9,"2023-02-22 02:58:11",83.3,"2023-02-22 02:00:01",1015,1014.834,1014.944,"2023-02-22 02:33:32",1014.735,"2023-02-22 02:52:42",25.71,25.73751,25.85,"2023-02-22 02:00:22",25.678,"2023-02-22 02:41:12",0,0,0,"2023-02-22 02:00:01",0,1.372,"2023-02-22 02:51:16",0.238,117.3,16.82,0
"2023-02-22 04:00:00",12.05,25.43,21.4,21.8,22.06,"2023-02-22 03:00:01",21.4,"2023-02-22 03:59:41",88.1,87.9,88.5,"2023-02-22 03:12:21",87.5,"2023-02-22 03:40:31",1015,1014.898,1015.05,"2023-02-22 03:59:52",1014.723,"2023-02-22 03:05:42",25.61,25.70233,25.735,"2023-02-22 03:02:52",25.612,"2023-02-22 03:59:32",0,0,0,"2023-02-22 03:00:01",0,0.882,"2023-02-22 03:14:31",0.024,88.6,3.977,0
